Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Allianz Parque, São Paulo, São Paulo, Brazil|490.0|360
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1382.0|958
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1856.0|1276
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1200.0|817
Neo Química Arena, São Paulo, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1410.0|974
Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1389.0|975
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1459.0|984
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1637.0|1100
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1670.0|1108
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1383.0|958
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|371.0|347
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1975.0|1326
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1507.0|1011
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|466.0|411
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|267.0|236
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|2001.0|1311
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1140.0|796
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1618.0|1117
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|962.0|659
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|292.0|246
Estádio Municipal Dr. Novelli Júnior, Itu, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1150.0|814
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1219.0|823
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1395.0|936
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1431.0|948
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1144.0|796
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|85.0|139
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1735.0|1170
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1268.0|850
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|402.0|361
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|44.4|84
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|1762.0|1151
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|1411.0|947
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|1174.0|789
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|208.0|196
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|276.0|252
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|405.0|335
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|1593.0|1075
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|1357.0|918
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|225.0|220
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|311.0|280
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|303.0|275
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|208.0|196
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|200.0|176
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|1192.0|929
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|394.0|305
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|187.0|196
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|1362.0|1038
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|1348.0|913
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|560.0|467
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|46.4|89
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|339.0|331
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|143.0|181
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|375.0|347
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|93.0|137
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|2.6|38
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|388.0|383
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|136.0|191
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|381.0|344
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|79.0|131
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|47.2|96
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|166.0|216
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|255.0|242
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|156.0|174
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|287.0|250
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|144.0|166
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|137.0|175
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|117.0|163
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|143.0|158
Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|13.3|54
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|260.0|221
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|35.5|60
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|131.0|151
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|121.0|173
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|151.0|169
Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|8.8|45
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|262.0|222
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|44.0|71
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|139.0|163
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|295.0|314
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|294.0|282
Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|362.0|337
Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|370.0|350
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|362.0|350
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|251.0|261
Estádio Alfredo Jaconi, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|88.0|150
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|150.0|169
Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|31.9|60
Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|40.2|72
Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|368.0|355
Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|113.0|148
Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|4.2|38
Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|373.0|366
Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|41.0|71
Estádio dos Eucaliptos, Santa Cruz do Sul, Rio Grande do Sul, Brazil|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|164.0|218
Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|125.0|178
Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|293.0|317
Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|85.0|135
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|10.9|45
Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|287.0|241
Estádio João Corrêa da Silveira, São Leopoldo, Rio Grande do Sul, Brazil|Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|395.0|349
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|388.0|350
Arena do Grêmio, Porto Alegre, Rio Grande do Sul, Brazil|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|117.0|166
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|573.0|475
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Olímpico Colosso da Lagoa, Erechim, Rio Grande do Sul, Brazil|245.0|240
Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|Estádio Francisco Novelletto Neto, Porto Alegre, Rio Grande do Sul, Brazil|396.0|359
Sao Paulo, Sao Paulo|Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|981.0|812
Sao Paulo, Sao Paulo|Estádio 19 de Outubro, Ijuí, Rio Grande do Sul, Brazil|1123.0|917
Sao Paulo, Sao Paulo|Estádio José Pinheiro Borda, Porto Alegre, Rio Grande do Sul, Brazil|1136.0|793
Sao Paulo, Sao Paulo|Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|1383.0|962
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|151.0|151
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|174.0|194
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|22.0|90
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Allianz Parque, São Paulo, São Paulo, Brazil|173.0|187
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Allianz Parque, São Paulo, São Paulo, Brazil|26.5|102
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Allianz Parque, São Paulo, São Paulo, Brazil|29.5|121
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|227.0|210
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|77.0|112
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|76.0|101
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Urbano Caldeira, Santos, São Paulo, Brazil|186.0|190
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|151.0|150
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|0.0|30
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|25.5|80
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|194.0|198
Estádio Urbano Caldeira, Santos, São Paulo, Brazil|Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|71.0|118
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|126.0|133
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|86.0|113
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|106.0|144
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|87.0|117
Estádio Urbano Caldeira, Santos, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|150.0|188
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|86.0|117
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|156.0|147
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|12.9|62
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|32.9|105
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|182.0|172
Estádio Urbano Caldeira, Santos, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|81.0|131
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|12.9|61
Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|98.0|143
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|136.0|130
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|101.0|134
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|159.0|156
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|163.0|197
Estádio Urbano Caldeira, Santos, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|169.0|192
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|101.0|132
Estádio Nabi Abi Chedid, Bragança Paulista, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|172.0|154
Estádio Cícero Pompeu de Toledo, São Paulo, São Paulo, Brazil|Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|98.0|129
Estádio Municipal Walter Ribeiro, Sorocaba, São Paulo, Brazil|Estádio José Maria de Campos Maia, Mirassol, São Paulo, Brazil|418.0|291
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio José Maria de Campos Maia, Mirassol, São Paulo, Brazil|455.0|324
Estádio Bruno José Daniel, Santo André, São Paulo, Brazil|Estádio José Maria de Campos Maia, Mirassol, São Paulo, Brazil|477.0|365
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio José Maria de Campos Maia, Mirassol, São Paulo, Brazil|627.0|426
Estádio Urbano Caldeira, Santos, São Paulo, Brazil|Estádio José Maria de Campos Maia, Mirassol, São Paulo, Brazil|530.0|397
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1025.0|877
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1498.0|1189
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|843.0|717
Estádio Primeiro de Maio, São Bernardo do Campo, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1064.0|862
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1220.0|987
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1312.0|1008
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1025.0|876
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1110.0|890
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1616.0|1252
Estádio Major José Levy Sobrinho, Limeira, São Paulo, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1149.0|921
Estádio Pedro Alves do Nascimento, Patrocínio, Minas Gerais, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1643.0|1227
Estádio Municipal Irmão Gino Maria Rossi, Pouso Alegre, Minas Gerais, Brazil|Estádio Parque Esportivo Montanha dos Vinhedos, Bento Gonçalves, Rio Grande do Sul, Brazil|1235.0|990
Estádio Distrital do Jardim Inamar, São Paulo, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|901.0|709
Estádio Joaquim Portugal, São João Del Rei, Minas Gerais, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|511.0|494
Estádio Dr. Oswaldo Teixeira Duarte, São Paulo, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|901.0|708
Allianz Parque, São Paulo, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|1100.0|836
Estádio Bento da Silva Freitas, Pelotas, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|2285.0|1644
Estádio do Vale, Novo Hamburgo, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|2049.0|1460
Estádio Brinco de Ouro da Princesa, Campinas, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|893.0|682
Estádio Doutor Adhemar de Barros, Araraquara, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|918.0|760
Estádio Santa Cruz, Ribeirão Preto, São Paulo, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|819.0|704
Estádio Francisco Stédile, Caxias do Sul, Rio Grande do Sul, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|1885.0|1470
Estádio Raimundo Sampaio, Belo Horizonte, Minas Gerais, Brazil|Estádio José Mammoud Abbas, Governador Valadares, Minas Gerais, Brazil|318.0|348
