Paulista|7|Guarani|Portuguesa|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|08/02/2023|18:30|KIT2|Estádio Doutor Adhemar de Barros->Estádio Brinco de Ouro da Princesa|2023-02-05 22:11:00|2:49
Paulista|7|Botafogo SP|Ituano|Ribeirão Preto|São Paulo|Estádio Santa Cruz|08/02/2023|18:30|KIT3|Estádio Santa Cruz->Estádio Cícero Pompeu de Toledo|2023-02-05 21:01:00|3:59
Paulista|7|Santos|San Bento|Santos|São Paulo|Estádio Urbano Caldeira|08/02/2023|19:35|KIT4|Estádio Municipal Dr. Novelli Júnior->Estádio Urbano Caldeira|2023-02-05 23:10:00|2:55
Paulista|7|Santo André|Água Santa|Santo André|São Paulo|Estádio Bruno José Daniel|09/02/2023|16:00|VAN1|Estádio José Maria de Campos Maia->Estádio Bruno José Daniel|2023-02-08 14:12:00|6:18
Paulista|7|Palmeiras|Inter de Limeira|São Paulo|São Paulo|Allianz Parque|09/02/2023|17:30|KIT5|Allianz Parque->Estádio Bruno José Daniel|2023-02-06 22:11:00|1:49
Paulista|7|São Bernardo FC|Corinthians|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|09/02/2023|19:30|KIT6|Estádio Primeiro de Maio->Estádio Dr. Oswaldo Teixeira Duarte|2023-02-07 00:53:00|1:07
Paulista|8|Ferroviária|Botafogo SP|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|11/02/2023|16:30|VAN1|Estádio Bruno José Daniel->Estádio Doutor Adhemar de Barros|2023-02-10 16:42:00|4:18
Paulista|8|San Bento|Guarani|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|11/02/2023|17:00|KIT1|Estádio Municipal Walter Ribeiro->Estádio Nabi Abi Chedid|2023-02-08 20:59:00|2:31
Paulista|8|Bragantino|Mirassol|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|11/02/2023|18:30|KIT2|Estádio Brinco de Ouro da Princesa->Estádio Nabi Abi Chedid|2023-02-08 23:34:00|1:26
Paulista|8|Água Santa|Palmeiras|São Paulo|São Paulo|Estádio Distrital do Jardim Inamar|12/02/2023|09:00|KIT3|Estádio Distrital do Jardim Inamar->Estádio Santa Cruz|2023-02-09 11:18:00|4:12
Paulista|8|Portuguesa|Corinthians|Brasília|Distrito Federal|Arena BRB Mané Garrincha|12/02/2023|14:00|KIT4|Arena BRB Mané Garrincha->Estádio Urbano Caldeira|2023-02-09 07:50:00|12:40
Paulista|8|São Paulo|Santos|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|12/02/2023|17:00|KIT5|Estádio Cícero Pompeu de Toledo->Allianz Parque|2023-02-09 20:34:00|2:56
Paulista|8|Inter de Limeira|Santo André|Limeira|São Paulo|Estádio Major José Levy Sobrinho|12/02/2023|18:30|VAN1|Estádio Major José Levy Sobrinho->Estádio Doutor Adhemar de Barros|2023-02-11 20:48:00|2:12
Paulista|9|Botafogo SP|San Bento|Ribeirão Preto|São Paulo|Estádio Santa Cruz|14/02/2023|17:30|VAN1|Estádio Major José Levy Sobrinho->Estádio Santa Cruz|2023-02-13 19:40:00|2:20
Paulista|9|Água Santa|Bragantino|São Paulo|São Paulo|Estádio Distrital do Jardim Inamar|15/02/2023|13:00|KIT1|Estádio Municipal Walter Ribeiro->Estádio Distrital do Jardim Inamar|2023-02-12 17:22:00|2:08
Paulista|9|Guarani|São Bernardo FC|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|15/02/2023|17:30|KIT2|Estádio Brinco de Ouro da Princesa->Estádio Nabi Abi Chedid|2023-02-12 22:34:00|1:26
Paulista|9|Portuguesa|Ferroviária|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|15/02/2023|18:30|KIT3|Estádio Distrital do Jardim Inamar->Estádio Dr. Oswaldo Teixeira Duarte|2023-02-13 00:30:00|0:30
