Mineiro|2|Democrata SL|Pouso Alegre|Sete Lagoas|Minas Gerais|Arena do Jacaré|28/01/2023|14:00|KIT10|Arena do Jacaré->Estádio Alfredo Jaconi|2023-01-25 00:05:00|20:25
Mineiro|2|Caldense|Democrata GV|Poços de Caldas|Minas Gerais|Estádio Dr. Ronaldo Junqueira|28/01/2023|14:00|KIT15|Estádio Dr. Ronaldo Junqueira->Estádio Pedro Alves do Nascimento|2023-01-25 14:11:00|6:19
Gaucho|3|Internacional|São Luiz|Porto Alegre|Rio Grande do Sul|Estádio José Pinheiro Borda|28/01/2023|14:30|KIT16|Estádio José Pinheiro Borda->Estádio Primeiro de Maio|2023-01-25 07:54:00|13:06
Paulista|5|Santos|Ferroviária|São Paulo|São Paulo|Estádio Dr. Oswaldo Teixeira Duarte|28/01/2023|16:30|KIT2|Estádio Nabi Abi Chedid->Estádio Dr. Oswaldo Teixeira Duarte|2023-01-25 21:12:00|1:48
Paulista|5|Bragantino|Santo André|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|28/01/2023|18:00|KIT3|Estádio Municipal Dr. Novelli Júnior->Estádio Nabi Abi Chedid|2023-01-25 22:20:00|2:10
Paulista|5|Botafogo SP|Guarani|Ribeirão Preto|São Paulo|Estádio Santa Cruz|28/01/2023|18:40|KIT17|Estádio Municipal Irmão Gino Maria Rossi->Estádio Santa Cruz|2023-01-25 20:35:00|4:35
Mineiro|2|Tombense|Atlético Mineiro|Muriaé|Minas Gerais|Estádio Soares de Azevedo|29/01/2023|09:00|KIT6|Estádio Soares de Azevedo->Estádio Bruno José Daniel|2023-01-26 06:56:00|8:34
Paulista|5|Água Santa|Portuguesa|São Paulo|São Paulo|Estádio Distrital do Jardim Inamar|29/01/2023|13:00|KIT4|Estádio Distrital do Jardim Inamar->Estádio dos Eucaliptos|2023-01-26 04:12:00|15:18
Paulista|5|São Bernardo FC|San Bento|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|29/01/2023|14:00|KIT5|Arena do Grêmio->Estádio Primeiro de Maio|2023-01-26 07:25:00|13:05
Paulista|5|Inter de Limeira|Ituano|Limeira|São Paulo|Estádio Major José Levy Sobrinho|29/01/2023|14:00|KIT7|Estádio Municipal Walter Ribeiro->Estádio Major José Levy Sobrinho|2023-01-26 18:23:00|2:07
Gaucho|3|Esportivo|Brasil de Pelotas|Bento Gonçalves|Rio Grande do Sul|Estádio Parque Esportivo Montanha dos Vinhedos|29/01/2023|14:00|KIT9|Estádio Urbano Caldeira->Estádio Parque Esportivo Montanha dos Vinhedos|2023-01-26 06:14:00|14:16
Gaucho|3|Avenida|Ypiranga Erechim|Santa Cruz do Sul|Rio Grande do Sul|Estádio dos Eucaliptos|29/01/2023|14:00|KIT18|Estádio dos Eucaliptos->Estádio Parque Esportivo Montanha dos Vinhedos|2023-01-26 17:35:00|2:55
Paulista|5|São Paulo|Corinthians|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|29/01/2023|16:30|KIT14|Estádio Cícero Pompeu de Toledo->Estádio Cícero Pompeu de Toledo|2023-01-23 12:59:00|0:00
Mineiro|2|América Mineiro|Villa Nova|Belo Horizonte|Minas Gerais|Estádio Raimundo Sampaio|29/01/2023|16:30|KIT1|Estádio Raimundo Sampaio->Estádio Raimundo Sampaio|2023-01-25 07:45:00|0:00
Gaucho|3|Caxias|Aimoré|Caxias do Sul|Rio Grande do Sul|Estádio Francisco Stédile|29/01/2023|17:00|KIT8|Estádio Francisco Stédile->Estádio Francisco Novelletto Neto|2023-01-26 20:32:00|2:58
Gaucho|3|São José RS|Grêmio|Porto Alegre|Rio Grande do Sul|Estádio Francisco Novelletto Neto|29/01/2023|18:30|KIT13|Estádio João Corrêa da Silveira->Estádio Francisco Novelletto Neto|2023-01-26 23:48:00|1:12
Gaucho|3|Novo Hamburgo|Juventude|Novo Hamburgo|Rio Grande do Sul|Estádio do Vale|30/01/2023|18:00|KIT11|Estádio Olímpico Colosso da Lagoa->Estádio do Vale|2023-01-27 18:40:00|5:50
Gaucho|4|Aimoré|São José RS|São Leopoldo|Rio Grande do Sul|Estádio João Corrêa da Silveira|01/02/2023|17:00|KIT2|Estádio Dr. Oswaldo Teixeira Duarte->Estádio João Corrêa da Silveira|2023-01-29 09:44:00|13:46
Gaucho|4|Esportivo|Grêmio|Bento Gonçalves|Rio Grande do Sul|Estádio Parque Esportivo Montanha dos Vinhedos|01/02/2023|18:00|KIT3|Estádio Nabi Abi Chedid->Estádio Parque Esportivo Montanha dos Vinhedos|2023-01-29 09:18:00|15:12
Gaucho|4|Brasil de Pelotas|Caxias|Pelotas|Rio Grande do Sul|Estádio Bento da Silva Freitas|01/02/2023|19:30|KIT8|Estádio Bento da Silva Freitas->Estádio Francisco Stédile|2023-01-29 20:13:00|5:47
Paulista|5|Mirassol|Palmeiras|Mirassol|São Paulo|Estádio José Maria de Campos Maia|01/02/2023|19:35|KIT4|Estádio José Maria de Campos Maia->Estádio Distrital do Jardim Inamar|2023-01-29 20:35:00|5:30
Gaucho|4|Internacional|Ypiranga Erechim|Porto Alegre|Rio Grande do Sul|Estádio José Pinheiro Borda|02/02/2023|14:30|KIT1|Estádio José Pinheiro Borda->Estádio Raimundo Sampaio|2023-01-30 01:38:00|19:22
Gaucho|4|São Luiz|Novo Hamburgo|Ijuí|Rio Grande do Sul|Estádio 19 de Outubro|02/02/2023|17:00|KIT5|Estádio 19 de Outubro->Estádio Primeiro de Maio|2023-01-30 08:23:00|15:07
Gaucho|4|Juventude|Avenida|Caxias do Sul|Rio Grande do Sul|Estádio Alfredo Jaconi|02/02/2023|18:00|KIT6|Estádio Alfredo Jaconi->Estádio Soares de Azevedo|2023-01-30 02:58:00|21:32
Mineiro|3|Democrata GV|Athletic Club|Governador Valadares|Minas Gerais|Estádio José Mammoud Abbas|03/02/2023|18:30|KIT7|Estádio José Mammoud Abbas->Estádio Major José Levy Sobrinho|2023-01-31 12:58:00|12:02
Paulista|6|San Bento|Mirassol|Sorocaba|São Paulo|Estádio Municipal Walter Ribeiro|04/02/2023|13:30|KIT9|Estádio Municipal Walter Ribeiro->Estádio Parque Esportivo Montanha dos Vinhedos|2023-02-01 05:46:00|14:14
Paulista|6|Guarani|Bragantino|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|04/02/2023|14:00|KIT10|Estádio Brinco de Ouro da Princesa->Arena do Jacaré|2023-02-01 13:15:00|7:15
Paulista|6|Ferroviária|São Bernardo FC|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|04/02/2023|14:00|KIT11|Estádio do Vale->Estádio Doutor Adhemar de Barros|2023-02-01 04:54:00|15:36
Mineiro|3|Democrata SL|Villa Nova|Sete Lagoas|Minas Gerais|Arena do Jacaré|04/02/2023|14:00|KIT12|Arena do Jacaré->Estádio José Maria de Campos Maia|2023-02-01 11:05:00|9:25
Gaucho|5|Grêmio|Aimoré|Porto Alegre|Rio Grande do Sul|Arena do Grêmio|04/02/2023|14:30|KIT2|Estádio João Corrêa da Silveira->Arena do Grêmio|2023-02-01 20:00:00|1:00
Mineiro|3|América Mineiro|Cruzeiro|Brasília|Distrito Federal|Arena BRB Mané Garrincha|04/02/2023|14:30|KIT13|Estádio Francisco Novelletto Neto->Arena BRB Mané Garrincha|2023-01-31 21:46:00|23:14
Mineiro|3|Pouso Alegre|CA Patrocinense|Pouso Alegre|Minas Gerais|Estádio Municipal Irmão Gino Maria Rossi|04/02/2023|15:00|KIT14|Estádio Cícero Pompeu de Toledo->Estádio Municipal Irmão Gino Maria Rossi|2023-02-01 18:03:00|3:27
Paulista|6|Palmeiras|Santos|São Paulo|São Paulo|Estádio Cícero Pompeu de Toledo|04/02/2023|16:30|KIT15|Estádio Dr. Ronaldo Junqueira->Estádio Cícero Pompeu de Toledo|2023-02-01 19:20:00|3:40
Mineiro|3|Tombense|Caldense|Muriaé|Minas Gerais|Estádio Soares de Azevedo|04/02/2023|17:00|KIT16|Estádio Soares de Azevedo->Estádio José Pinheiro Borda|2023-02-01 01:47:00|21:43
